sample_id,step,t,w_t,geo_loss,gravity_loss,gravity_gradient_loss,magnetic_loss,grad_norm,prior_velocity_norm,guidance_velocity_norm,guided_velocity_norm,effective_guidance_ratio,guidance_mode,physics_mode,mu,alpha,gravity_weight,gravity_gradient_weight,magnetic_weight
0,0,0.015625,0.0,26.694387435913086,0.9867162108421326,2.7373483180999756,25.516693115234375,0.9999999403953552,2070.66845703125,0.0,2070.66845703125,0.0,relative,joint,0.01,1.0,0.5,0.25,1.0
0,1,0.046875,0.0,26.64220428466797,0.9852743148803711,2.732038736343384,25.4665584564209,0.9999999403953552,2063.66162109375,0.0,2063.66162109375,0.0,relative,joint,0.01,1.0,0.5,0.25,1.0
0,2,0.078125,0.0,26.583820343017578,0.9835584759712219,2.7261037826538086,25.41051483154297,1.0,2062.406982421875,0.0,2062.406982421875,0.0,relative,joint,0.01,1.0,0.5,0.25,1.0
0,3,0.109375,0.0,26.515920639038086,0.9813441634178162,2.7192351818084717,25.345439910888672,1.0,2062.074462890625,0.0,2062.074462890625,0.0,relative,joint,0.01,1.0,0.5,0.25,1.0
0,4,0.140625,0.0,26.436843872070312,0.9786052107810974,2.7112488746643066,25.269729614257812,1.0,2060.502197265625,0.0,2060.502197265625,0.0,relative,joint,0.01,1.0,0.5,0.25,1.0
0,5,0.171875,0.0,26.346176147460938,0.9753740429878235,2.7020859718322754,25.182968139648438,1.0,2056.49169921875,0.0,2056.49169921875,0.0,relative,joint,0.01,1.0,0.5,0.25,1.0
0,6,0.203125,0.0,26.24141502380371,0.9715274572372437,2.691504955291748,25.082775115966797,0.9999999403953552,2060.712890625,0.0,2060.712890625,0.0,relative,joint,0.01,1.0,0.5,0.25,1.0
0,7,0.234375,0.0,26.11916160583496,0.9669442176818848,2.679164171218872,24.965898513793945,1.0,2055.881591796875,0.0,2055.881591796875,0.0,relative,joint,0.01,1.0,0.5,0.25,1.0
0,8,0.265625,0.00043402777777777775,25.977853775024414,0.9616013765335083,2.6648738384246826,24.830835342407227,0.9999999403953552,2054.0126953125,0.8914986252784729,2054.013671875,0.0004340278101153672,relative,joint,0.01,1.0,0.5,0.25,1.0
0,9,0.296875,0.00390625,25.7509708404541,0.9530329704284668,2.641526937484741,24.614072799682617,1.0,2058.805419921875,8.042208671569824,2058.830322265625,0.00390625,relative,joint,0.01,1.0,0.5,0.25,1.0
0,10,0.328125,0.010850694444444446,24.953201293945312,0.9226479530334473,2.5577127933502197,23.852449417114258,0.9999999403953552,2058.3076171875,22.33406639099121,2058.45654296875,0.0108506940305233,relative,joint,0.01,1.0,0.5,0.25,1.0
0,11,0.359375,0.021267361111111115,23.04030418395996,0.8500674962997437,2.3560469150543213,22.02625846862793,1.0,2059.622802734375,43.8027458190918,2060.14892578125,0.02126736380159855,relative,joint,0.01,1.0,0.5,0.25,1.0
0,12,0.390625,0.03515625,19.649444580078125,0.7237151265144348,1.9998414516448975,18.787626266479492,1.0,2044.116455078125,71.86347961425781,2045.4884033203125,0.0351562537252903,relative,joint,0.01,1.0,0.5,0.25,1.0
0,13,0.421875,0.052517361111111105,15.02588939666748,0.5537755489349365,1.5237171649932861,14.368072509765625,0.9999999403953552,2054.279541015625,107.88534545898438,2057.28662109375,0.0525173619389534,relative,joint,0.01,1.0,0.5,0.25,1.0
0,14,0.453125,0.07335069444444443,10.417773246765137,0.3920736610889435,1.0985636711120605,9.94709587097168,1.0,2049.16259765625,150.30751037597656,2054.973388671875,0.0733506977558136,relative,joint,0.01,1.0,0.5,0.25,1.0
0,15,0.484375,0.09765625,8.033324241638184,0.3761889338493347,0.9063823819160461,7.61863374710083,1.0,2054.827392578125,200.666748046875,2064.850830078125,0.0976562574505806,relative,joint,0.01,1.0,0.5,0.25,1.0
0,16,0.515625,0.1254340277777778,10.076472282409668,0.45977792143821716,1.1512936353683472,9.558759689331055,1.0,2038.0322265625,255.63858032226562,2054.494140625,0.1254340261220932,relative,joint,0.01,1.0,0.5,0.25,1.0
0,17,0.546875,0.15668402777777776,8.7477388381958,0.5073251128196716,0.9422324299812317,8.25851821899414,1.0,2045.1046142578125,320.43524169921875,2070.859130859375,0.1566840410232544,relative,joint,0.01,1.0,0.5,0.25,1.0
0,18,0.578125,0.19140625,13.003816604614258,0.7333041429519653,1.4738860130310059,12.268692970275879,1.0,2048.212158203125,392.04058837890625,2086.753662109375,0.1914062350988388,relative,joint,0.01,1.0,0.5,0.25,1.0
