sample_id,step,t,w_t,geo_loss,grad_norm,prior_velocity_norm,guidance_velocity_norm,guided_velocity_norm,effective_guidance_ratio,guidance_mode,mu,alpha
0,0,0.015625,0.0,2.366940498352051,0.11509416252374649,2071.598388671875,0.0,2071.598388671875,0.0,relative,0.01,0.05
0,1,0.046875,0.0,2.3597121238708496,0.11873456090688705,2064.541259765625,0.0,2064.541259765625,0.0,relative,0.01,0.05
0,2,0.078125,0.0,2.3517448902130127,0.12259615212678909,2062.130859375,0.0,2062.130859375,0.0,relative,0.01,0.05
0,3,0.109375,0.0,2.3429415225982666,0.12670138478279114,2061.258056640625,0.0,2061.258056640625,0.0,relative,0.01,0.05
0,4,0.140625,0.0,2.333113431930542,0.1310698539018631,2059.098388671875,0.0,2059.098388671875,0.0,relative,0.01,0.05
0,5,0.171875,0.0,2.32210373878479,0.1357206404209137,2054.786865234375,0.0,2054.786865234375,0.0,relative,0.01,0.05
0,6,0.203125,0.0,2.309664487838745,0.1406661868095398,2058.802734375,0.0,2058.802734375,0.0,relative,0.01,0.05
0,7,0.234375,0.0,2.295462131500244,0.1459522843360901,2053.304931640625,0.0,2053.304931640625,0.0,relative,0.01,0.05
0,8,0.265625,0.0,2.2791244983673096,0.15157651901245117,2051.3232421875,0.0,2051.3232421875,0.0,relative,0.01,0.05
0,9,0.296875,0.0,2.26008677482605,0.15757949650287628,2055.769287109375,0.0,2055.769287109375,0.0,relative,0.01,0.05
0,10,0.328125,0.0,2.2381327152252197,0.164030060172081,2055.54248046875,0.0,2055.54248046875,0.0,relative,0.01,0.05
0,11,0.359375,0.0,2.212693691253662,0.17095138132572174,2057.402099609375,0.0,2057.402099609375,0.0,relative,0.01,0.05
0,12,0.390625,0.0,2.18308424949646,0.17841167747974396,2041.5267333984375,0.0,2041.5267333984375,0.0,relative,0.01,0.05
0,13,0.421875,0.0,2.148099899291992,0.18637467920780182,2051.16015625,0.0,2051.16015625,0.0,relative,0.01,0.05
0,14,0.453125,0.0,2.106736183166504,0.1950226128101349,2045.0020751953125,0.0,2045.0020751953125,0.0,relative,0.01,0.05
